id,dealer,vendor,model,date,sale_type
100537,1,Audi,A6,2010-03-24,Расторжение
97287,1,Audi,Q7,2010-03-24,Контракт
93893,1,Audi,A4,2010-03-24,Контракт
102179,2,SUZUKI,Grand Vitara,2010-03-24,Контракт
98906,1,Audi,Q7,2010-03-24,Контракт
102301,2,SUZUKI,SX4,2010-03-24,Контракт
106444,2,SUZUKI,SX4,2010-03-24,Контракт
102240,2,SUZUKI,Jimny,2010-03-24,Контракт
102224,2,SUZUKI,Grand Vitara,2010-03-24,Контракт
100538,1,Audi,Q7,2010-03-25,Расторжение
93974,1,Audi,A4,2010-03-25,Контракт
102216,2,SUZUKI,Grand Vitara,2010-03-25,Контракт
106445,2,SUZUKI,SX4,2010-03-25,Контракт
105007,2,SUZUKI,Grand Vitara,2010-03-25,Контракт
100556,1,Audi,Q7,2010-03-26,Расторжение
105011,2,SUZUKI,Grand Vitara,2010-03-26,Контракт
105010,2,SUZUKI,Jimny,2010-03-26,Контракт
106447,2,SUZUKI,SX4,2010-03-26,Контракт
105009,2,SUZUKI,Grand Vitara,2010-03-26,Контракт
105008,2,SUZUKI,Grand Vitara,2010-03-26,Контракт
106446,2,SUZUKI,Grand Vitara,2010-03-26,Контракт
97288,1,Audi,Q5,2010-03-26,Контракт
98907,1,Audi,Q7,2010-03-26,Контракт
93816,1,Audi,Q5,2010-03-26,Контракт
93774,1,Audi,A6,2010-03-26,Контракт
100543,1,Audi,A3,2010-03-26,Расторжение
102274,2,SUZUKI,SX4,2010-03-27,Контракт
93832,1,Audi,Q7,2010-03-27,Контракт
102255,2,SUZUKI,SX4,2010-03-27,Контракт
105012,2,SUZUKI,Grand Vitara,2010-03-27,Контракт
102268,2,SUZUKI,Grand Vitara,2010-03-27,Контракт
93914,1,Audi,A4,2010-03-27,Контракт
93967,1,Audi,A4,2010-03-27,Контракт
93952,1,Audi,A6,2010-03-27,Контракт
98908,1,Audi,Q5,2010-03-29,Контракт
93978,1,Audi,Q7,2010-03-29,Контракт
93979,1,Audi,A6,2010-03-29,Контракт
102349,2,SUZUKI,SX4,2010-03-29,Контракт
105013,2,SUZUKI,SX4,2010-03-29,Контракт
105014,2,SUZUKI,SX4,2010-03-29,Контракт
102267,2,SUZUKI,Grand Vitara,2010-03-29,Контракт
97289,1,Audi,Q7,2010-03-30,Контракт
102322,2,SUZUKI,Grand Vitara,2010-03-30,Контракт
97290,1,Audi,A8,2010-03-30,Контракт
100557,1,Audi,Q7,2010-03-30,Расторжение
98909,1,Audi,Q5,2010-03-30,Контракт
93980,1,Audi,A8,2010-03-30,Контракт
102219,2,SUZUKI,Grand Vitara,2010-03-31,Контракт
100493,1,Audi,Q5,2010-03-31,Расторжение
100523,1,Audi,A4,2010-03-31,Расторжение
93981,1,Audi,Q7,2010-03-31,Контракт
100560,1,Audi,Q7,2010-03-31,Расторжение
98911,1,Audi,Q5,2010-03-31,Контракт
100559,1,Audi,Q7,2010-03-31,Расторжение
105015,2,SUZUKI,SX4,2010-03-31,Контракт
98910,1,Audi,Q7,2010-03-31,Контракт
105017,2,SUZUKI,Grand Vitara,2010-04-01,Контракт
102245,2,SUZUKI,SX4,2010-04-01,Контракт
105016,2,SUZUKI,Grand Vitara,2010-04-01,Контракт
107910,2,SUZUKI,Grand Vitara,2010-04-01,Расторжение
93765,1,Audi,Q7,2010-04-01,Контракт
98912,1,Audi,Q5,2010-04-01,Контракт
93982,1,Audi,A6,2010-04-01,Контракт
107955,2,SUZUKI,Grand Vitara,2010-04-01,Расторжение
94058,1,Audi,R8,2010-04-01,Контракт
102261,2,SUZUKI,Grand Vitara,2010-04-01,Контракт
93957,1,Audi,A4,2010-04-02,Контракт
102271,2,SUZUKI,Grand Vitara,2010-04-02,Контракт
93903,1,Audi,Q7,2010-04-02,Контракт
97292,1,Audi,Q7,2010-04-02,Контракт
97291,1,Audi,A5,2010-04-02,Контракт
102487,2,SUZUKI,SX4,2010-04-02,Контракт
97293,1,Audi,A4,2010-04-02,Контракт
98913,1,Audi,A5,2010-04-02,Контракт
105019,2,SUZUKI,Grand Vitara,2010-04-03,Контракт
105018,2,SUZUKI,Grand Vitara,2010-04-03,Контракт
102314,2,SUZUKI,Grand Vitara,2010-04-03,Контракт
102315,2,SUZUKI,Grand Vitara,2010-04-03,Контракт
102517,2,SUZUKI,SX4,2010-04-03,Контракт
102420,2,SUZUKI,SX4,2010-04-03,Контракт
93995,1,Audi,Q5,2010-04-03,Контракт
97294,1,Audi,A6,2010-04-03,Контракт
105020,2,SUZUKI,Grand Vitara,2010-04-04,Контракт
102281,2,SUZUKI,Grand Vitara,2010-04-04,Контракт
102539,2,SUZUKI,SX4,2010-04-04,Контракт
98914,1,Audi,A4,2010-04-04,Контракт
106448,2,SUZUKI,Grand Vitara,2010-04-04,Контракт
106449,2,SUZUKI,Jimny,2010-04-04,Контракт
107958,2,SUZUKI,Grand Vitara,2010-04-05,Расторжение
100503,1,Audi,A6,2010-04-05,Расторжение
102326,2,SUZUKI,Grand Vitara,2010-04-05,Контракт
106450,2,SUZUKI,Grand Vitara,2010-04-05,Контракт
106452,2,SUZUKI,SX4,2010-04-06,Контракт
93856,1,Audi,A4,2010-04-06,Контракт
93996,1,Audi,Q5,2010-04-06,Контракт
93998,1,Audi,Q7,2010-04-06,Контракт
97295,1,Audi,A4,2010-04-06,Контракт
97297,1,Audi,A4,2010-04-06,Контракт
98915,1,Audi,A5,2010-04-06,Контракт
106451,2,SUZUKI,Grand Vitara,2010-04-06,Контракт
102293,2,SUZUKI,SX4,2010-04-06,Контракт
102282,2,SUZUKI,SX4,2010-04-06,Контракт
97296,1,Audi,A8,2010-04-06,Контракт
93757,1,Audi,S8,2010-04-07,Контракт
93874,1,Audi,A6,2010-04-07,Контракт
106453,2,SUZUKI,SX4,2010-04-07,Контракт
106454,2,SUZUKI,Jimny,2010-04-07,Контракт
93863,1,Audi,A4,2010-04-07,Контракт
102313,2,SUZUKI,SX4,2010-04-07,Контракт
105022,2,SUZUKI,Grand Vitara,2010-04-08,Контракт
105021,2,SUZUKI,Grand Vitara,2010-04-08,Контракт
105023,2,SUZUKI,Jimny,2010-04-08,Контракт
106455,2,SUZUKI,Grand Vitara,2010-04-08,Контракт
107912,2,SUZUKI,Jimny,2010-04-08,Расторжение
107913,2,SUZUKI,Jimny,2010-04-08,Расторжение
107944,2,SUZUKI,SX4,2010-04-08,Расторжение
102154,2,SUZUKI,Jimny,2010-04-08,Контракт
102260,2,SUZUKI,Grand Vitara,2010-04-08,Контракт
105024,2,SUZUKI,Grand Vitara,2010-04-08,Контракт
102284,2,SUZUKI,SX4,2010-04-08,Контракт
105026,2,SUZUKI,Jimny,2010-04-08,Контракт
105025,2,SUZUKI,SX4,2010-04-08,Контракт
107953,2,SUZUKI,Grand Vitara,2010-04-09,Расторжение
102308,2,SUZUKI,SX4,2010-04-09,Контракт
93833,1,Audi,Q7,2010-04-09,Контракт
97298,1,Audi,Q5,2010-04-09,Контракт
97299,1,Audi,A4,2010-04-09,Контракт
105027,2,SUZUKI,SX4,2010-04-10,Контракт
97302,1,Audi,A6,2010-04-10,Контракт
93754,1,Audi,R8,2010-04-10,Контракт
97301,1,Audi,A4,2010-04-10,Контракт
93993,1,Audi,A6,2010-04-10,Контракт
97300,1,Audi,A6,2010-04-10,Контракт
105028,2,SUZUKI,SX4,2010-04-10,Контракт
98916,1,Audi,A6,2010-04-11,Контракт
105029,2,SUZUKI,Grand Vitara,2010-04-11,Контракт
102321,2,SUZUKI,Grand Vitara,2010-04-12,Контракт
102237,2,SUZUKI,Jimny,2010-04-12,Контракт
105030,2,SUZUKI,SX4,2010-04-12,Контракт
100564,1,Audi,A4,2010-04-12,Расторжение
106457,2,SUZUKI,SX4,2010-04-12,Контракт
102263,2,SUZUKI,Grand Vitara,2010-04-12,Контракт
106456,2,SUZUKI,Grand Vitara,2010-04-12,Контракт
105032,2,SUZUKI,SX4,2010-04-12,Контракт
105031,2,SUZUKI,Grand Vitara,2010-04-12,Контракт
102287,2,SUZUKI,Grand Vitara,2010-04-12,Контракт
102331,2,SUZUKI,Grand Vitara,2010-04-12,Контракт
107951,2,SUZUKI,Grand Vitara,2010-04-12,Расторжение
102288,2,SUZUKI,Grand Vitara,2010-04-13,Контракт
97303,1,Audi,Q5,2010-04-13,Контракт
102290,2,SUZUKI,Grand Vitara,2010-04-13,Контракт
102323,2,SUZUKI,Grand Vitara,2010-04-13,Контракт
98917,1,Audi,A4,2010-04-13,Контракт
105034,2,SUZUKI,Grand Vitara,2010-04-13,Контракт
102277,2,SUZUKI,Grand Vitara,2010-04-13,Контракт
93871,1,Audi,A6,2010-04-13,Контракт
105033,2,SUZUKI,SX4,2010-04-13,Контракт
102285,2,SUZUKI,SX4,2010-04-13,Контракт
98919,1,Audi,A4,2010-04-14,Контракт
107911,2,SUZUKI,Grand Vitara,2010-04-14,Расторжение
107909,2,SUZUKI,Grand Vitara,2010-04-14,Расторжение
106458,2,SUZUKI,Jimny,2010-04-14,Контракт
100551,1,Audi,A6,2010-04-14,Расторжение
102259,2,SUZUKI,Grand Vitara,2010-04-14,Контракт
98918,1,Audi,Q5,2010-04-14,Контракт
102256,2,SUZUKI,SX4,2010-04-14,Контракт
100565,1,Audi,A6,2010-04-14,Расторжение
102253,2,SUZUKI,Swift,2010-04-14,Контракт
102289,2,SUZUKI,SX4,2010-04-14,Контракт
93796,1,Audi,A4,2010-04-14,Контракт
100546,1,Audi,Q7,2010-04-14,Расторжение
106459,2,SUZUKI,SX4,2010-04-14,Контракт
93923,1,Audi,A3,2010-04-15,Контракт
102421,2,SUZUKI,Grand Vitara,2010-04-15,Контракт
97304,1,Audi,A4,2010-04-15,Контракт
105036,2,SUZUKI,Grand Vitara,2010-04-15,Контракт
106460,2,SUZUKI,SX4,2010-04-15,Контракт
102353,2,SUZUKI,SX4,2010-04-15,Контракт
102266,2,SUZUKI,Grand Vitara,2010-04-15,Контракт
100552,1,Audi,A3,2010-04-15,Расторжение
105037,2,SUZUKI,Jimny,2010-04-15,Контракт
93825,1,Audi,A6,2010-04-15,Контракт
105035,2,SUZUKI,Grand Vitara,2010-04-15,Контракт
105040,2,SUZUKI,Grand Vitara,2010-04-16,Контракт
106461,2,SUZUKI,Jimny,2010-04-16,Контракт
102324,2,SUZUKI,Grand Vitara,2010-04-16,Контракт
94003,1,Audi,A4,2010-04-16,Контракт
105039,2,SUZUKI,SX4,2010-04-16,Контракт
102296,2,SUZUKI,SX4,2010-04-16,Контракт
102304,2,SUZUKI,SX4,2010-04-16,Контракт
105038,2,SUZUKI,Grand Vitara,2010-04-16,Контракт
106462,2,SUZUKI,SX4,2010-04-17,Контракт
102319,2,SUZUKI,Grand Vitara,2010-04-17,Контракт
105041,2,SUZUKI,Grand Vitara,2010-04-17,Контракт
105042,2,SUZUKI,SX4,2010-04-17,Контракт
97307,1,Audi,A4,2010-04-17,Контракт
97306,1,Audi,A6,2010-04-17,Контракт
97305,1,Audi,Q7,2010-04-17,Контракт
105043,2,SUZUKI,Jimny,2010-04-18,Контракт
102292,2,SUZUKI,SX4,2010-04-18,Контракт
97308,1,Audi,Q7,2010-04-19,Контракт
102229,2,SUZUKI,Grand Vitara,2010-04-19,Контракт
102377,2,SUZUKI,Jimny,2010-04-19,Контракт
105046,2,SUZUKI,SX4,2010-04-19,Контракт
105047,2,SUZUKI,SX4,2010-04-19,Контракт
105044,2,SUZUKI,SX4,2010-04-19,Контракт
102164,2,SUZUKI,Grand Vitara,2010-04-19,Контракт
105048,2,SUZUKI,Grand Vitara,2010-04-19,Контракт
105045,2,SUZUKI,Grand Vitara,2010-04-19,Контракт
102642,2,SUZUKI,SX4,2010-04-19,Контракт
107967,2,SUZUKI,Jimny,2010-04-19,Расторжение
106465,2,SUZUKI,Jimny,2010-04-19,Контракт
106464,2,SUZUKI,SX4,2010-04-19,Контракт
102316,2,SUZUKI,Grand Vitara,2010-04-19,Контракт
106463,2,SUZUKI,SX4,2010-04-19,Контракт
107934,2,SUZUKI,Swift,2010-04-19,Расторжение
100567,1,Audi,A4,2010-04-19,Расторжение
102291,2,SUZUKI,Grand Vitara,2010-04-19,Контракт
105050,2,SUZUKI,SX4,2010-04-20,Контракт
102334,2,SUZUKI,Grand Vitara,2010-04-20,Контракт
106467,2,SUZUKI,Grand Vitara,2010-04-20,Контракт
102335,2,SUZUKI,SX4,2010-04-20,Контракт
102190,2,SUZUKI,Grand Vitara,2010-04-20,Контракт
93758,1,Audi,A8,2010-04-20,Контракт
105049,2,SUZUKI,Grand Vitara,2010-04-20,Контракт
98920,1,Audi,Q7,2010-04-20,Контракт
106466,2,SUZUKI,SX4,2010-04-20,Контракт
102318,2,SUZUKI,Grand Vitara,2010-04-20,Контракт
102302,2,SUZUKI,SX4,2010-04-20,Контракт
102317,2,SUZUKI,Grand Vitara,2010-04-20,Контракт
106468,2,SUZUKI,SX4,2010-04-21,Контракт
106469,2,SUZUKI,Grand Vitara,2010-04-21,Контракт
102305,2,SUZUKI,SX4,2010-04-21,Контракт
102298,2,SUZUKI,SX4,2010-04-21,Контракт
93800,1,Audi,A3,2010-04-21,Контракт
102336,2,SUZUKI,Grand Vitara,2010-04-21,Контракт
102262,2,SUZUKI,Grand Vitara,2010-04-21,Контракт
100553,1,Audi,Q5,2010-04-21,Расторжение
93839,1,Audi,Q5,2010-04-21,Контракт
105051,2,SUZUKI,Grand Vitara,2010-04-21,Контракт
105052,2,SUZUKI,Grand Vitara,2010-04-21,Контракт
105053,2,SUZUKI,SX4,2010-04-21,Контракт
105054,2,SUZUKI,SX4,2010-04-21,Контракт
102337,2,SUZUKI,Jimny,2010-04-22,Контракт
107963,2,SUZUKI,Grand Vitara,2010-04-22,Расторжение
102328,2,SUZUKI,Grand Vitara,2010-04-22,Контракт
102320,2,SUZUKI,Grand Vitara,2010-04-22,Контракт
106470,2,SUZUKI,Grand Vitara,2010-04-22,Контракт
102217,2,SUZUKI,Grand Vitara,2010-04-22,Контракт
102345,2,SUZUKI,Jimny,2010-04-22,Контракт
107941,2,SUZUKI,SX4,2010-04-22,Расторжение
98922,1,Audi,Q7,2010-04-22,Контракт
97309,1,Audi,Q5,2010-04-22,Контракт
102202,2,SUZUKI,Grand Vitara,2010-04-22,Контракт
102309,2,SUZUKI,SX4,2010-04-22,Контракт
107981,2,SUZUKI,Jimny,2010-04-22,Расторжение
105058,2,SUZUKI,SX4,2010-04-22,Контракт
105057,2,SUZUKI,Grand Vitara,2010-04-22,Контракт
105056,2,SUZUKI,SX4,2010-04-22,Контракт
98921,1,Audi,A6,2010-04-22,Контракт
105055,2,SUZUKI,Grand Vitara,2010-04-22,Контракт
106471,2,SUZUKI,Grand Vitara,2010-04-23,Контракт
106472,2,SUZUKI,Grand Vitara,2010-04-23,Контракт
106474,2,SUZUKI,Grand Vitara,2010-04-23,Контракт
106473,2,SUZUKI,Grand Vitara,2010-04-23,Контракт
102639,2,SUZUKI,SX4,2010-04-23,Контракт
93868,1,Audi,A6,2010-04-23,Контракт
102338,2,SUZUKI,SX4,2010-04-23,Контракт
102339,2,SUZUKI,Grand Vitara,2010-04-23,Контракт
102307,2,SUZUKI,SX4,2010-04-23,Контракт
105059,2,SUZUKI,Grand Vitara,2010-04-23,Контракт
102251,2,SUZUKI,Swift,2010-04-23,Контракт
102252,2,SUZUKI,Swift,2010-04-23,Контракт
98924,1,Audi,A4,2010-04-23,Контракт
107980,2,SUZUKI,Grand Vitara,2010-04-23,Расторжение
102283,2,SUZUKI,Grand Vitara,2010-04-23,Контракт
98923,1,Audi,A4,2010-04-23,Контракт
105060,2,SUZUKI,SX4,2010-04-23,Контракт
97310,1,Audi,A5,2010-04-24,Контракт
102299,2,SUZUKI,SX4,2010-04-24,Контракт
106475,2,SUZUKI,SX4,2010-04-24,Контракт
102243,2,SUZUKI,Grand Vitara,2010-04-24,Контракт
93776,1,Audi,A4,2010-04-25,Контракт
93753,1,Audi,R8,2010-04-25,Контракт
94005,1,Audi,Q5,2010-04-26,Контракт
106481,2,SUZUKI,SX4,2010-04-26,Контракт
106480,2,SUZUKI,SX4,2010-04-26,Контракт
106479,2,SUZUKI,Grand Vitara,2010-04-26,Контракт
106478,2,SUZUKI,Grand Vitara,2010-04-26,Контракт
106477,2,SUZUKI,Grand Vitara,2010-04-26,Контракт
106476,2,SUZUKI,Grand Vitara,2010-04-26,Контракт
107983,2,SUZUKI,Grand Vitara,2010-04-26,Расторжение
106484,2,SUZUKI,SX4,2010-04-26,Контракт
102433,2,SUZUKI,Grand Vitara,2010-04-26,Контракт
105061,2,SUZUKI,Grand Vitara,2010-04-26,Контракт
102352,2,SUZUKI,SX4,2010-04-26,Контракт
102342,2,SUZUKI,Grand Vitara,2010-04-26,Контракт
102303,2,SUZUKI,SX4,2010-04-26,Контракт
102341,2,SUZUKI,SX4,2010-04-26,Контракт
106482,2,SUZUKI,Grand Vitara,2010-04-26,Контракт
102623,2,SUZUKI,Jimny,2010-04-26,Контракт
102355,2,SUZUKI,Jimny,2010-04-26,Контракт
106483,2,SUZUKI,Grand Vitara,2010-04-26,Контракт
107986,2,SUZUKI,SX4,2010-04-27,Расторжение
100554,1,Audi,A4,2010-04-27,Расторжение
100566,1,Audi,A6,2010-04-27,Расторжение
93892,1,Audi,A6,2010-04-27,Контракт
105063,2,SUZUKI,SX4,2010-04-27,Контракт
105062,2,SUZUKI,SX4,2010-04-27,Контракт
105064,2,SUZUKI,SX4,2010-04-27,Контракт
105065,2,SUZUKI,SX4,2010-04-27,Контракт
93867,1,Audi,A4,2010-04-27,Контракт
93994,1,Audi,A6,2010-04-27,Контракт
94009,1,Audi,TT,2010-04-27,Контракт
97313,1,Audi,A6,2010-04-27,Контракт
97312,1,Audi,Q7,2010-04-27,Контракт
97311,1,Audi,Q5,2010-04-27,Контракт
102358,2,SUZUKI,SX4,2010-04-28,Контракт
100571,1,Audi,A6,2010-04-28,Расторжение
102340,2,SUZUKI,Grand Vitara,2010-04-28,Контракт
102247,2,SUZUKI,Grand Vitara,2010-04-28,Контракт
93911,1,Audi,A4,2010-04-28,Контракт
94029,1,Audi,Q5,2010-04-29,Контракт
100570,1,Audi,A4,2010-04-29,Расторжение
102436,2,SUZUKI,Grand Vitara,2010-04-29,Контракт
97314,1,Audi,Q7,2010-04-29,Контракт
97315,1,Audi,A4,2010-04-29,Контракт
100572,1,Audi,Q5,2010-04-29,Расторжение
107815,2,SUZUKI,Grand Vitara,2010-04-29,Расторжение
107988,2,SUZUKI,SX4,2010-04-29,Расторжение
102368,2,SUZUKI,Grand Vitara,2010-04-29,Контракт
106485,2,SUZUKI,Grand Vitara,2010-04-29,Контракт
100481,1,Audi,Q5,2010-04-29,Расторжение
107985,2,SUZUKI,Grand Vitara,2010-04-30,Расторжение
93802,1,Audi,A6,2010-04-30,Контракт
98925,1,Audi,Q7,2010-04-30,Контракт
102168,2,SUZUKI,Jimny,2010-04-30,Контракт
105068,2,SUZUKI,Grand Vitara,2010-04-30,Контракт
105067,2,SUZUKI,Grand Vitara,2010-04-30,Контракт
102332,2,SUZUKI,Grand Vitara,2010-04-30,Контракт
105066,2,SUZUKI,SX4,2010-04-30,Контракт
93873,1,Audi,A6,2010-04-30,Контракт
102439,2,SUZUKI,Grand Vitara,2010-04-30,Контракт
102401,2,SUZUKI,Grand Vitara,2010-04-30,Контракт
93815,1,Audi,A6,2010-04-30,Контракт
106486,2,SUZUKI,Jimny,2010-04-30,Контракт
93929,1,Audi,A5,2010-04-30,Контракт
100535,1,Audi,A6,2010-05-01,Расторжение
102172,2,SUZUKI,Grand Vitara,2010-05-01,Контракт
93913,1,Audi,A4,2010-05-01,Контракт
93922,1,Audi,A6,2010-05-01,Контракт
93834,1,Audi,Q7,2010-05-01,Контракт
105069,2,SUZUKI,SX4,2010-05-02,Контракт
102350,2,SUZUKI,SX4,2010-05-02,Контракт
105070,2,SUZUKI,SX4,2010-05-03,Контракт
97316,1,Audi,A4,2010-05-03,Контракт
94030,1,Audi,Q5,2010-05-04,Контракт
106489,2,SUZUKI,Grand Vitara,2010-05-04,Контракт
98926,1,Audi,A6,2010-05-04,Контракт
94031,1,Audi,A7 Sportback,2010-05-04,Контракт
102423,2,SUZUKI,Grand Vitara,2010-05-04,Контракт
106488,2,SUZUKI,Grand Vitara,2010-05-04,Контракт
107968,2,SUZUKI,SX4,2010-05-04,Расторжение
102356,2,SUZUKI,Jimny,2010-05-04,Контракт
100568,1,Audi,A6,2010-05-04,Расторжение
102361,2,SUZUKI,Grand Vitara,2010-05-04,Контракт
106487,2,SUZUKI,Grand Vitara,2010-05-04,Контракт
102362,2,SUZUKI,Grand Vitara,2010-05-04,Контракт
102359,2,SUZUKI,Grand Vitara,2010-05-04,Контракт
93786,1,Audi,Q5,2010-05-04,Контракт
102297,2,SUZUKI,SX4,2010-05-04,Контракт
105071,2,SUZUKI,Grand Vitara,2010-05-04,Контракт
106492,2,SUZUKI,SX4,2010-05-05,Контракт
105073,2,SUZUKI,SX4,2010-05-05,Контракт
107972,2,SUZUKI,SX4,2010-05-05,Расторжение
106490,2,SUZUKI,Grand Vitara,2010-05-05,Контракт
106493,2,SUZUKI,Jimny,2010-05-05,Контракт
102438,2,SUZUKI,Grand Vitara,2010-05-05,Контракт
102327,2,SUZUKI,Grand Vitara,2010-05-05,Контракт
93908,1,Audi,A5,2010-05-05,Контракт
107978,2,SUZUKI,SX4,2010-05-05,Расторжение
105072,2,SUZUKI,Grand Vitara,2010-05-05,Контракт
102366,2,SUZUKI,SX4,2010-05-05,Контракт
106491,2,SUZUKI,Grand Vitara,2010-05-05,Контракт
102397,2,SUZUKI,Grand Vitara,2010-05-06,Контракт
105074,2,SUZUKI,Grand Vitara,2010-05-06,Контракт
102300,2,SUZUKI,SX4,2010-05-06,Контракт
93793,1,Audi,A4,2010-05-06,Контракт
102428,2,SUZUKI,Grand Vitara,2010-05-06,Контракт
94033,1,Audi,R8,2010-05-06,Контракт
102286,2,SUZUKI,SX4,2010-05-06,Контракт
